sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19
2936.3,2473.27,2181.1555,988.766,0.9454,100.0,101.3611,0.1215,1.3809,-0.0025,-0.0149,0.9725,197.7873,0.0,10.7997,405.0256,9.4602,0.9744,188.3271,12.5386
3001.41,2581.07,2224.4778,994.9032,1.2834,100.0,101.8267,0.1191,1.5668,-0.0074,-0.0074,0.9624,202.3423,0.0,12.2894,407.8117,10.0681,0.9607,192.2742,12.5816
3072.73,2587.6,2224.4778,994.9032,1.2834,100.0,101.8267,0.1191,1.4491,0.0015,-0.0036,0.9649,202.4693,0.0,10.3889,402.1235,10.1625,0.963,192.3068,12.5816
2989.63,2364.73,2196.6555,1066.1908,1.2188,100.0,101.89,0.1211,1.4921,-0.0113,0.0136,0.9534,198.8279,0.0,12.0343,424.5715,10.4762,0.9703,188.3518,12.5698
3027.1,2374.5,2222.3222,1678.9669,1.5099,100.0,99.6944,0.1248,1.4149,-0.0041,0.0036,0.9533,198.1227,0.0,11.1383,401.5993,10.1297,0.9717,187.993,12.4743
2950.0,2539.37,2196.6555,1066.1908,1.2188,100.0,101.89,0.1211,1.4786,0.0017,-0.008,0.9757,197.6278,0.0,12.4346,399.7357,10.6526,0.9707,186.9752,12.4743
3095.5,2394.58,2196.6555,1066.1908,1.2188,100.0,101.89,0.1211,1.4785,-0.0205,-0.0057,0.9681,197.5659,0.0,12.0865,407.8535,10.098,0.9791,187.4679,12.3376
3049.19,2406.22,2222.3222,1678.9669,1.5099,100.0,99.6944,0.1248,1.4599,0.0032,0.0067,0.9624,202.3733,0.0,4.5888,400.9583,9.7663,0.9602,192.607,12.4371
3050.47,2515.3,2242.2444,1695.7049,1.4215,100.0,99.9944,0.1215,1.5572,0.0003,-0.0031,0.9632,202.5378,0.0,5.5943,420.9981,10.5235,0.9588,192.0143,12.4247
2957.73,2581.93,2224.4778,994.9032,1.2834,100.0,101.8267,0.1191,1.5637,-0.0137,-0.0048,0.9691,202.688,0.0,6.0188,415.117,10.54,0.9733,192.1481,12.4216
2963.35,2537.4,2222.0,1630.1128,1.3555,100.0,100.0144,0.1231,1.4416,-0.0037,-0.0035,0.9514,202.8599,0.0,3.5932,398.9811,10.4996,0.9608,192.3604,12.4771
2983.27,2522.16,2219.8222,1032.5542,1.2795,100.0,102.3356,0.1195,1.5708,-0.0139,-0.0027,0.9597,197.3481,0.0,11.5545,421.3891,10.1964,0.972,187.1517,12.4796
3095.06,2494.55,2180.1556,1822.5073,1.2579,100.0,98.1289,0.1261,1.5796,0.0103,-0.0029,0.9531,199.63,0.0,5.7765,418.4673,10.5284,0.9721,189.1017,12.4253
2999.18,2560.67,2222.3222,1678.9669,1.5099,100.0,99.6944,0.1248,1.4635,0.0001,0.0047,0.9564,198.2386,0.0,11.792,420.1566,9.9372,0.9641,188.3014,
2939.56,2557.94,2242.2444,1695.7049,1.4215,100.0,99.9944,0.1215,1.4313,0.0022,0.0085,0.9608,201.9255,0.0,5.7457,419.8092,9.6793,0.97,192.2461,12.4827
2973.86,2359.01,2196.6555,1066.1908,1.2188,100.0,101.89,0.1211,1.4544,-0.0052,-0.0003,0.9554,198.2289,0.0,9.5221,403.3885,10.7177,0.972,187.5112,12.469
3052.82,2525.33,2186.2667,1088.7359,1.2723,100.0,103.5633,0.1212,1.4891,-0.0007,-0.0088,0.96,202.7228,0.0,2.4472,412.4277,10.7668,0.974,191.9561,12.5098
2914.47,2492.14,2181.6111,1083.3937,1.2484,100.0,104.1478,0.1216,1.5568,-0.0214,-0.0043,0.9515,202.4492,0.0,2.9634,414.3435,10.5142,0.9738,191.935,12.4371
2959.86,2491.19,2208.0,1835.9832,1.5714,100.0,100.2478,0.1238,1.468,0.0033,0.0018,0.9649,196.7845,0.0,3.3456,419.7146,8.0711,0.9787,188.7133,12.3376
2964.77,2524.44,2181.5111,1177.083,1.3012,100.0,100.9333,0.1215,1.4047,-0.008,0.0038,0.963,195.5249,0.0,11.7113,408.0994,9.8767,0.9748,185.6482,12.5098
3045.7,2456.17,2184.8778,960.8486,1.016,100.0,102.5333,0.1214,1.5859,-0.0139,-0.0085,0.9652,198.1573,0.0,4.2038,411.9064,9.4522,0.9595,188.7051,12.5563
3057.03,2468.41,2184.8778,960.8486,1.016,100.0,102.5333,0.1214,1.4549,-0.0125,-0.0196,0.9579,201.0679,0.0,19.5465,429.0356,9.6394,0.9579,191.4285,12.5563
2969.52,2546.75,2221.9444,1551.6947,1.5296,100.0,99.2678,0.1222,1.4519,-0.0206,0.0026,0.9649,198.8842,0.0,3.6676,405.2775,9.9547,0.973,188.9295,12.5022
2892.37,2517.09,2184.8778,960.8486,1.016,100.0,102.5333,0.1214,1.458,0.0063,-0.0133,0.9581,200.4383,0.0,12.7227,416.5171,9.7123,0.9577,190.726,12.5549
3026.77,2474.32,2181.6111,1083.3937,1.2484,100.0,104.1478,0.1216,1.4059,-0.0083,0.0059,0.9636,196.5244,0.0,13.1655,411.0683,10.2585,0.9722,186.2659,12.4771
2999.01,2447.29,2217.7556,1349.3451,1.2793,100.0,105.31,0.1237,1.5554,-0.0127,0.0041,0.9531,199.3222,0.0,3.3901,400.1254,10.5147,0.9712,188.8075,12.4796
3072.75,2581.18,2221.9444,1551.6947,1.5296,100.0,99.2678,0.1222,1.4704,-0.0159,0.0082,0.9759,198.4669,0.0,4.4656,406.2116,9.4018,0.9745,189.0652,12.548
3090.97,2469.6,2218.7889,1622.3514,1.2043,100.0,98.2667,0.1224,1.5129,-0.0152,-0.0038,0.9584,198.9612,0.0,10.6658,409.2243,9.6762,0.9578,189.285,12.5563
2889.26,2529.16,2184.8778,960.8486,1.016,100.0,102.5333,0.1214,1.5285,-0.0073,0.0003,0.9698,197.595,0.0,4.4969,410.5465,9.4154,0.9631,188.1796,12.5102
2964.85,2493.32,2218.7889,1622.3514,1.2043,100.0,98.2667,0.1224,1.4377,-0.0126,-0.0008,0.9618,199.641,0.0,9.3781,412.8914,9.7516,0.9613,189.8894,12.5563
3041.56,2508.56,2184.8778,960.8486,1.016,100.0,102.5333,0.1214,1.5473,-0.0128,0.0032,0.9496,200.0665,0.0,4.8999,409.967,9.9098,0.9601,190.1566,12.5102
2908.06,2465.07,2221.9444,1551.6947,1.5296,100.0,99.2678,0.1222,1.4435,-0.0119,-0.0013,0.9609,200.4927,0.0,6.3614,418.3739,9.9009,0.9687,190.5918,12.5022
2949.65,2335.06,2184.8778,960.8486,1.016,100.0,102.5333,0.1214,1.5186,-0.0048,-0.0042,0.9786,197.6454,0.0,4.9655,405.0443,9.4318,0.9728,188.2137,12.5506
2954.44,2576.94,2221.9444,1551.6947,1.5296,100.0,99.2678,0.1222,1.4767,-0.0073,0.0146,0.9622,198.4958,0.0,4.6105,418.5487,9.9242,0.9691,188.5717,12.5037
3018.0,2320.05,2248.4222,1418.5634,1.4905,100.0,102.6444,0.1212,1.5792,0.0016,0.0177,0.9022,198.6815,0.0,4.4432,401.3819,9.3644,0.9083,189.3171,12.5486
2929.2,2486.59,2234.6111,1590.1699,1.2049,100.0,98.7567,0.1208,1.5884,0.0097,0.0031,0.9738,197.0611,0.0,4.023,409.6585,9.7024,0.9714,187.3587,12.5506
3071.09,2521.23,2248.4222,1418.5634,1.4905,100.0,102.6444,0.1212,1.6138,0.0146,0.008,0.9534,199.309,0.0,4.6595,427.4906,9.5947,0.9718,189.7143,12.5698
3033.95,2505.4,2248.4222,1418.5634,1.4905,100.0,102.6444,0.1212,1.3868,-0.0023,0.0035,0.9679,197.5779,0.0,5.2679,423.2805,9.8714,0.9789,187.7066,12.3376
3075.87,2501.93,2248.4222,1418.5634,1.4905,100.0,102.6444,0.1212,1.5442,-0.0108,0.006,0.9723,202.3061,0.0,4.5056,419.2395,9.9055,0.9768,192.4006,12.3376
2846.07,2514.66,2234.6111,1590.1699,1.2049,100.0,98.7567,0.1208,1.5622,0.0167,-0.0117,0.9698,198.117,0.0,14.0406,414.3115,10.6319,0.9798,187.4852,12.5724
2916.54,2480.64,2256.1222,1226.2217,1.4656,100.0,106.3122,0.1209,1.5496,0.0106,0.0001,0.9678,198.1241,0.0,4.4218,405.6806,9.8774,0.9778,188.2466,12.5724
3058.89,2504.38,2221.9444,1551.6947,1.5296,100.0,99.2678,0.1222,1.4068,0.0057,0.0033,0.9755,198.6727,0.0,13.2758,408.0131,9.5528,0.9736,189.1198,12.5506
2997.07,2543.11,2256.1222,1226.2217,1.4656,100.0,106.3122,0.1209,1.4779,0.0052,-0.0013,0.9687,198.3858,0.0,3.6439,404.3204,9.5153,0.9737,188.8705,12.5724
2928.03,2497.03,2221.9444,1551.6947,1.5296,100.0,99.2678,0.1222,1.4494,-0.0013,0.0042,0.9594,201.4312,0.0,4.4757,414.649,9.8867,0.9673,191.5444,12.5037
3028.65,2455.14,2228.0555,1816.9286,1.2244,100.0,100.2256,0.1231,1.4554,-0.0267,0.0027,0.9522,202.9727,0.0,9.87,406.5015,9.941,0.9611,193.0317,12.469
2943.34,2485.0,2234.6111,1590.1699,1.2049,100.0,98.7567,0.1208,1.6081,0.0143,-0.0146,0.969,197.8468,0.0,11.8339,402.5961,10.6284,0.9793,187.2184,12.3376
3022.71,2511.09,2220.7111,1064.8446,0.9747,100.0,103.0567,0.1193,1.4976,0.0056,-0.0011,0.9566,199.6705,0.0,11.8975,420.7429,10.0516,0.9728,189.6189,12.5088
2936.64,2509.65,2221.9444,1551.6947,1.5296,100.0,99.2678,0.1222,1.51,-0.0174,0.008,0.972,200.3313,0.0,4.7401,428.7618,9.3127,0.9698,191.0186,12.548
3035.2,2662.19,2221.9444,1551.6947,1.5296,100.0,99.2678,0.1222,1.4616,-0.0018,0.0097,0.9722,200.4544,0.0,9.5362,404.1228,9.6716,0.97,190.7828,12.5506
3074.69,2391.71,2221.9444,1551.6947,1.5296,100.0,99.2678,0.1222,1.4746,-0.011,0.0285,0.9737,201.0161,0.0,5.1672,417.2615,9.4571,0.9718,191.5589,12.548
2938.03,2480.9,2138.8778,1046.6043,1.2559,100.0,103.34,0.124,1.4701,-0.0056,0.0107,0.9723,200.7632,0.0,6.1867,421.2201,9.9513,0.977,190.8119,12.5849
3024.74,2553.6,2171.8111,1007.2396,1.4598,100.0,104.7444,0.1252,1.4957,-0.0119,0.0129,0.9453,197.284,0.0,14.6304,409.4658,10.0903,0.9666,187.1937,12.6202
3109.01,2487.16,2171.8111,1007.2396,1.4598,100.0,104.7444,0.1252,1.603,-0.0158,0.0097,0.9518,197.6224,0.0,9.9939,411.0956,10.083,0.9705,187.5394,12.6202
2956.64,2436.12,2139.2667,1123.345,1.3699,100.0,102.2522,0.1254,1.384,-0.015,0.0095,0.9622,197.9232,0.0,12.7786,406.3874,10.0985,0.9703,187.8247,12.5547
3024.15,2521.24,2191.7889,1133.3967,1.3808,100.0,106.6711,0.1237,1.6035,0.0023,0.0114,0.9446,200.2513,0.0,6.0457,422.7032,10.0974,0.9667,190.1539,12.6202
2997.41,2401.53,2139.2667,1123.345,1.3699,100.0,102.2522,0.1254,1.4845,-0.0326,0.0097,0.9621,197.5258,0.0,13.377,405.1345,10.3797,0.9702,187.1461,12.5547
3030.17,2559.12,2220.7111,1064.8446,0.9747,100.0,103.0567,0.1193,1.515,0.0031,0.0097,0.9528,203.0877,0.0,10.7258,395.2285,10.5223,0.9614,192.5654,12.469
2967.4,2553.04,2304.2111,1857.8658,1.7719,100.0,96.9967,0.1183,1.5334,-0.0185,0.0126,0.9521,198.6616,0.0,4.4001,404.9213,9.4214,0.9615,189.2402,12.4278
3067.34,2496.56,2177.1667,969.6185,1.0125,100.0,104.9322,0.1243,1.4833,-0.0101,0.013,0.955,198.7597,0.0,4.9195,407.3818,10.1262,0.9727,188.6334,12.5549
3074.63,2538.75,2223.4,1104.9568,1.2479,100.0,105.7289,0.1219,1.5679,-0.0197,0.01,0.9663,203.0076,0.0,5.1365,406.8667,9.3528,0.9712,193.6548,12.3376
2992.92,2706.54,2146.8555,917.5352,1.0638,100.0,106.8833,0.126,1.3479,0.0306,-0.0106,0.9498,199.9538,0.0,7.1587,397.5708,10.2131,0.9611,189.7407,12.5547
2896.63,2550.51,2165.6222,953.004,1.3366,100.0,105.9356,0.125,1.4281,0.0055,-0.0119,0.9434,198.8053,0.0,4.2628,412.501,10.4427,0.9678,188.3627,12.6202
3054.13,2511.14,2192.6889,1130.991,1.3923,100.0,102.1067,0.122,1.4005,0.0056,-0.0192,0.974,195.1023,0.0,10.1975,417.5535,10.4585,0.981,184.6438,12.3376
3031.39,2632.88,2280.8222,1125.7334,0.6815,100.0,101.9111,0.1221,1.5362,-0.0088,0.0039,0.9607,199.4963,0.0,3.0095,392.5352,9.5536,0.9583,189.9427,12.4322
2981.95,2279.48,2205.2889,1630.3112,1.2733,100.0,98.8056,0.1218,1.4334,0.0056,0.0012,0.9583,195.5076,0.0,4.0633,409.7165,10.4299,0.9718,185.0777,12.4047
2977.98,2384.66,2212.7111,1062.6288,1.3848,100.0,101.93,0.1212,1.431,0.009,0.0033,0.964,208.1239,0.0,14.0538,423.2695,9.8416,0.9707,198.2823,12.4578
3072.35,2551.84,2212.7111,1062.6288,1.3848,100.0,101.93,0.1212,1.5101,0.0061,0.0093,0.9607,207.1451,0.0,13.4022,426.6365,9.9413,0.9684,197.2039,12.4578
2998.59,2559.07,2184.8889,982.8147,1.0124,100.0,103.1656,0.1245,1.3933,-0.0229,-0.0137,0.9462,199.5091,0.0,8.0805,391.3714,10.3654,0.9575,189.1438,12.6202
2855.96,2539.78,2187.4444,980.2436,1.0997,100.0,104.13,0.1233,1.4969,-0.0171,0.003,0.9617,198.6198,0.0,6.8777,412.6033,9.8124,0.9641,188.8074,12.4069
2962.13,2540.95,2211.3889,1763.4015,1.6569,100.0,101.9133,0.1212,1.4659,0.0055,-0.0135,0.9477,197.8149,0.0,4.083,411.4099,10.3541,0.9576,187.4609,12.46
3051.32,2464.39,2205.2889,1630.3112,1.2733,100.0,98.8056,0.1218,1.4845,-0.0178,0.0084,0.9541,199.9896,0.0,13.6157,424.7793,10.1182,0.9712,189.8715,12.4069
3104.4,2506.27,2205.4667,1035.6241,1.1295,100.0,105.56,0.1216,1.378,-0.0219,-0.0019,0.9617,199.8895,0.0,12.7494,413.0471,9.6172,0.9594,190.2723,12.4069
2892.99,2332.39,2216.9556,907.1863,1.4472,100.0,105.0367,0.1212,1.5094,-0.0027,-0.0015,0.9499,199.1247,0.0,5.2595,417.0943,10.2754,0.9595,188.8493,12.46
2995.76,2526.22,2230.0333,1668.6804,1.5739,100.0,99.0522,0.1204,1.5573,0.0019,0.0117,0.9567,200.2163,0.0,9.3836,427.7007,9.9101,0.9651,190.3062,12.6063
3034.34,2631.47,2179.0445,2028.2208,1.5552,100.0,95.4256,0.1234,1.4281,0.0049,0.0092,0.9452,204.2667,0.0,7.3072,403.0785,9.6664,0.9657,194.6004,12.6278
3075.76,2491.55,2185.9333,1659.6962,1.629,100.0,98.6822,0.1227,1.451,-0.0129,-0.0106,0.9502,203.9864,0.0,10.8725,406.2164,9.6884,0.9689,194.298,12.4322
3043.05,2466.36,2205.2889,1630.3112,1.2733,100.0,98.8056,0.1218,1.4538,0.0161,0.0071,0.9533,199.3215,0.0,7.4024,411.3634,10.6033,0.971,188.7182,12.3741
2940.5,2441.61,2205.2889,1630.3112,1.2733,100.0,98.8056,0.1218,1.358,-0.0024,-0.0143,0.9659,200.3236,0.0,6.4351,392.4189,10.3512,0.9648,189.9724,12.3741
3065.36,2162.87,2211.3889,1763.4015,1.6569,100.0,101.9133,0.1212,1.5337,-0.001,-0.0018,0.9681,198.7876,0.0,7.0078,403.4078,9.4274,0.9735,189.3602,12.4578
3038.21,2521.84,2273.7556,1549.8407,1.4105,100.0,105.0467,0.1171,1.3666,-0.0154,0.0047,0.958,198.4092,0.0,14.1879,426.1956,10.0229,0.9678,188.3863,12.6063
2912.76,2480.54,2233.7666,1772.4931,0.9501,100.0,100.7256,0.1215,1.4029,0.0174,-0.0023,0.9759,198.8363,0.0,9.7333,418.6612,10.3441,0.9792,188.4922,12.4527
3091.71,2548.95,2233.7666,1772.4931,0.9501,100.0,100.7256,0.1215,1.521,0.0075,-0.0127,0.9599,197.8643,0.0,7.661,410.6937,10.2848,0.9674,187.5795,12.46
2907.96,2439.31,2225.5889,1890.2199,1.6,100.0,97.2756,0.1202,1.5356,0.0043,-0.0008,0.9451,198.1369,0.0,5.1309,415.138,9.9969,0.9665,188.1401,12.46
3037.49,2463.11,2205.2889,1630.3112,1.2733,100.0,98.8056,0.1218,1.3605,0.0125,-0.0034,0.9619,199.7563,0.0,6.8695,396.9662,10.3504,0.961,189.4059,12.3741
2971.15,2474.95,2185.9333,1659.6962,1.629,100.0,98.6822,0.1227,1.4355,0.0135,-0.0063,0.9504,203.0964,0.0,12.3751,417.7334,10.0072,0.9687,193.0892,12.6063
3076.52,2502.62,2197.6444,1247.0334,0.7865,100.0,99.9211,0.1203,1.5059,0.0218,0.0018,0.9692,201.7841,0.0,8.2955,420.5541,10.2875,0.9794,191.4966,12.4578
2999.86,2287.9,2197.6444,1247.0334,0.7865,100.0,99.9211,0.1203,1.4785,-0.0004,-0.0113,0.9519,202.323,0.0,7.9176,415.7125,10.3412,0.9694,191.9819,12.46
2992.52,2470.14,2197.6444,1247.0334,0.7865,100.0,99.9211,0.1203,1.4703,0.0275,-0.0061,0.969,201.9097,0.0,7.6963,421.8317,10.3261,0.9795,191.5835,12.4578
3109.02,2472.13,2197.6444,1247.0334,0.7865,100.0,99.9211,0.1203,1.4406,0.0156,-0.0068,0.97,201.7606,0.0,8.6333,421.0477,10.3431,0.9794,191.4175,12.4527
2954.1,2489.91,2179.0445,2028.2208,1.5552,100.0,95.4256,0.1234,1.4685,0.0016,0.0004,0.9572,201.7063,0.0,6.1833,401.8106,9.9873,0.9662,191.719,12.6063
3006.22,2257.81,2185.9333,1659.6962,1.629,100.0,98.6822,0.1227,1.4557,-0.0085,-0.0119,0.9539,199.6664,0.0,10.1,408.6915,10.1897,0.9688,189.4768,12.6063
3088.73,2378.95,2185.9333,1659.6962,1.629,100.0,98.6822,0.1227,1.3731,0.0056,-0.0015,0.9475,203.3401,0.0,12.4201,424.5263,10.005,0.9677,193.3351,12.4322
2940.65,,2214.0556,1150.7775,1.3772,100.0,102.9389,0.1205,1.4978,0.0221,-0.0055,0.9709,201.9724,0.0,7.7634,410.5165,10.3643,0.9803,191.6082,12.4578
2948.42,2444.55,2204.9223,1787.6757,1.5138,100.0,100.4322,0.1216,1.3906,-0.0018,-0.0008,0.963,199.7718,0.0,7.6365,414.5512,9.5037,0.9624,190.2681,12.6108
2958.39,2478.99,2231.9556,1185.0959,1.0208,100.0,102.5344,0.1192,1.4881,-0.0054,-0.0037,0.9489,199.0452,0.0,5.8573,416.4335,9.9361,0.9676,189.1091,12.6159
3025.01,2604.26,2177.3222,1089.3655,1.3101,100.0,101.1478,0.1216,1.4476,-0.0234,-0.0001,0.9711,199.2029,0.0,11.8878,407.0764,10.0345,0.9803,189.1684,12.4527
3045.71,2490.25,2197.6444,1247.0334,0.7865,100.0,99.9211,0.1203,1.4257,-0.0343,-0.0016,0.9688,199.1869,0.0,11.9209,413.6465,10.1341,0.9732,189.0528,12.4527
3035.98,2458.15,2230.0333,1668.6804,1.5739,100.0,99.0522,0.1204,1.372,0.0005,-0.0181,0.9547,206.8379,0.0,6.0494,400.5666,10.3911,0.9642,196.4468,12.6063
2908.04,2494.37,2185.9333,1659.6962,1.629,100.0,98.6822,0.1227,1.5221,-0.0175,0.0086,0.9482,202.8708,0.0,6.1263,398.5726,10.4202,0.9593,192.4506,12.371
2984.45,2444.09,2230.0333,1668.6804,1.5739,100.0,99.0522,0.1204,1.356,-0.0055,-0.0225,0.9551,207.0302,0.0,11.4256,407.276,9.1874,0.9537,197.8428,12.6063
3061.98,2344.91,2197.2667,911.2054,1.3257,100.0,104.1722,0.1208,1.3595,0.0063,-0.0034,0.9473,202.8766,0.0,5.0594,393.6977,10.7158,0.9673,192.1608,12.4896
2900.69,2483.06,2191.1111,1564.6023,0.9366,100.0,102.51,0.1234,1.5192,-0.0168,0.0104,0.9683,198.1951,0.0,7.4172,414.5525,10.297,0.9794,187.8982,12.4527
2916.02,2467.49,2185.9333,1659.6962,1.629,100.0,98.6822,0.1227,1.4114,-0.0005,-0.0088,0.943,202.5579,0.0,11.2227,423.8263,10.1733,0.9642,192.3847,12.6063
2959.2,2491.6,2181.1555,1010.6897,1.3711,100.0,103.1456,0.1215,1.4737,0.0046,-0.003,0.9527,200.4098,0.0,10.9579,412.0222,10.3713,0.9629,190.0384,12.6316
2963.75,2593.63,2204.9223,1787.6757,1.5138,100.0,100.4322,0.1216,1.5105,-0.0009,0.0134,0.951,199.3709,0.0,4.5468,406.6076,10.3906,0.96,188.9803,12.6571
3107.79,2470.81,2280.8222,1125.7334,0.6815,100.0,101.9111,0.1221,1.4454,-0.0152,-0.0087,0.9539,203.213,0.0,9.1952,423.2751,9.6259,0.9545,193.5871,12.4322
2981.08,2616.63,2177.3222,1089.3655,1.3101,100.0,101.1478,,1.419,-0.0296,0.0073,0.9548,199.0364,0.0,11.5007,425.2327,9.6167,0.97,189.4197,12.47
2985.06,2509.8,2177.3222,1089.3655,1.3101,100.0,101.1478,0.1216,1.4245,-0.0056,-0.0089,0.9572,202.6486,0.0,12.5732,418.4331,10.2655,0.9576,192.3831,12.46
3043.17,2483.74,2195.7666,1015.3046,1.3663,100.0,101.46,0.1207,1.4925,-0.0074,-0.0043,0.952,198.7317,0.0,11.3532,411.2249,10.6221,0.9698,188.1097,12.4469
3056.95,2549.73,2195.7666,1015.3046,1.3663,100.0,101.46,0.1207,1.4493,0.0176,-0.0025,0.9436,200.2559,0.0,8.9373,422.4767,9.8232,0.9552,190.4327,12.4469
3050.29,2402.57,2185.8111,995.3928,1.3714,100.0,102.6422,0.1218,1.4808,-0.0107,-0.005,0.959,200.5169,0.0,10.9913,415.6168,10.2697,0.9594,190.2472,12.5078
3079.9,2463.51,2178.7333,1039.3641,0.7367,100.0,101.4922,0.1219,1.5145,0.0345,-0.0064,0.9454,200.0306,0.0,8.6903,411.4949,9.4318,0.9573,190.5988,12.4753
3016.16,2382.03,2185.8111,995.3928,1.3714,100.0,102.6422,0.1218,1.5198,0.0064,-0.0012,0.9499,199.0302,0.0,13.8365,419.3459,10.6404,0.9688,188.3898,12.4469
2972.78,2513.68,2197.2667,911.2054,1.3257,100.0,104.1722,0.1208,1.4777,0.0324,-0.0037,0.9466,200.1786,0.0,10.0227,424.9582,9.3713,0.9587,190.8074,12.4104
2872.01,2570.13,2244.1111,1676.7316,0.9197,100.0,100.8067,0.1204,1.436,-0.0057,0.0101,0.9608,202.3023,0.0,9.1503,418.1526,9.9445,0.9687,192.3578,12.4337
3008.98,2523.55,2197.6444,1247.0334,0.7865,100.0,99.9211,0.1203,1.4025,-0.0365,0.0008,0.9526,199.003,0.0,10.887,416.0875,9.9514,0.9687,189.0515,12.4786
2821.23,2549.89,2244.1111,1676.7316,0.9197,100.0,100.8067,0.1204,1.484,0.0045,-0.0019,0.9486,201.4136,0.0,8.4048,410.0511,9.8004,0.9601,191.6132,12.4753
3073.67,2349.48,2244.1111,1676.7316,0.9197,100.0,100.8067,0.1204,1.4596,0.0034,0.0057,0.9571,202.0653,0.0,7.4945,403.1773,9.9935,0.9669,192.0718,12.46
3012.98,2498.28,2243.7778,1502.9221,1.816,100.0,102.0978,0.1195,1.44,-0.0281,-0.0044,0.9515,202.9595,0.0,8.7225,422.8784,9.4325,0.9608,193.527,12.5018
3072.31,2308.6,2176.6334,1272.409,1.3828,100.0,100.4622,0.1216,1.4378,-0.0282,0.0012,0.9593,199.986,0.0,11.0353,413.1905,10.071,0.9737,189.915,12.4749
2968.02,2494.25,2197.2667,911.2054,1.3257,100.0,104.1722,0.1208,1.5193,-0.0212,-0.0044,0.9667,202.6334,0.0,9.6914,428.4552,9.4449,0.9717,193.1885,12.4492
3111.93,2460.94,2176.6334,1272.409,1.3828,100.0,100.4622,0.1216,1.5183,-0.0161,0.0004,0.9735,202.2468,0.0,12.3885,404.9158,10.3359,0.9726,191.9109,12.4661
2957.97,2483.97,2243.7778,1502.9221,1.816,100.0,102.0978,0.1195,1.442,0.0183,0.0023,0.9569,202.0149,0.0,9.559,422.7669,9.8972,0.965,192.1177,12.4786
2850.33,2570.42,2177.3222,1089.3655,1.3101,100.0,101.1478,0.1216,1.4067,-0.0234,0.0029,0.9542,199.8134,0.0,14.4533,425.7982,9.6315,0.9699,190.182,12.4337
2927.46,2464.8,2243.7778,1502.9221,1.816,100.0,102.0978,0.1195,1.4896,0.0064,-0.0013,0.9581,201.8293,0.0,8.5018,404.1486,9.987,0.9665,191.8423,12.4104
3055.21,2377.27,2177.3222,1089.3655,1.3101,100.0,101.1478,0.1216,1.4929,-0.0252,0.0112,0.9552,199.6727,0.0,12.4003,411.5736,10.0371,0.9715,189.6356,12.4969
3045.21,2561.1,2243.7778,1502.9221,1.816,100.0,102.0978,0.1195,1.5032,-0.0042,0.0021,0.9487,202.8679,0.0,9.4744,428.9045,9.4302,0.9589,193.4376,12.46
3000.39,2581.67,2197.2667,911.2054,1.3257,100.0,104.1722,0.1208,1.4701,-0.0003,0.0026,0.969,202.4717,0.0,8.8499,426.3853,9.4152,0.9737,193.0565,12.4496
2970.87,2610.78,2185.8111,995.3928,1.3714,100.0,102.6422,0.1218,1.5155,-0.0045,0.0027,0.9625,199.9475,0.0,6.812,409.155,9.6162,0.9621,190.3313,12.4969
3087.45,2503.32,2243.7778,1502.9221,1.816,100.0,102.0978,0.1195,1.3993,0.0042,-0.0103,0.9455,202.2886,0.0,9.8855,423.9415,9.4102,0.9563,192.8784,12.4337
3054.45,2443.68,2243.7778,1502.9221,1.816,100.0,102.0978,0.1195,1.4193,0.0015,0.0015,0.9551,201.6701,0.0,10.7648,419.093,10.0212,0.9638,191.6488,12.4869
2988.52,2291.92,2183.5777,1764.5386,1.705,100.0,100.4478,0.1222,1.4305,0.0001,-0.0054,0.9615,199.9116,0.0,7.0778,410.3098,9.6388,0.9607,190.2728,12.4969
3033.29,2587.27,2244.1111,1676.7316,0.9197,100.0,100.8067,0.1204,1.3669,-0.0005,0.0017,0.9513,202.6728,0.0,7.3121,413.5223,10.0634,0.9695,192.6094,12.6278
3076.5,2554.29,2178.7333,1039.3641,0.7367,100.0,101.4922,0.1219,1.415,-0.0062,-0.0032,0.9748,199.4865,0.0,7.1454,413.6892,9.6426,0.973,189.8439,12.4492
3075.78,2575.68,2243.7778,1502.9221,1.816,100.0,102.0978,0.1195,1.4362,0.0062,0.0073,0.9629,199.9113,0.0,6.4443,412.7534,9.6205,0.962,190.2908,12.46
3038.25,2337.96,2244.1111,1676.7316,0.9197,100.0,100.8067,0.1204,1.3989,0.0127,0.0069,0.9605,198.9344,0.0,8.6844,422.2485,9.6936,0.9595,189.2407,12.47
2989.91,2575.71,2244.1111,1676.7316,0.9197,100.0,100.8067,0.1204,1.4984,-0.0068,0.001,0.9444,202.2274,0.0,7.7447,408.7099,10.0207,0.9653,192.2067,12.46
3061.24,2734.33,2243.7778,1502.9221,1.816,100.0,102.0978,0.1195,1.3971,0.03,0.0118,0.9678,200.8026,0.0,12.0802,412.3925,10.0621,0.9787,190.7405,12.4492
3054.18,2408.46,2178.7333,1039.3641,0.7367,100.0,101.4922,0.1219,1.45,-0.0089,0.0004,0.9727,199.216,0.0,8.131,417.8892,9.6715,0.9709,189.5445,12.4527
